Drug,Cell,Label,LN_IC50
PD0325901,RT4_URINARY_TRACT,Resistance,2.079441542
PD0325901,RVH421_SKIN,Sensitivity,-3.956153488
PD0325901,SAOS2_BONE,Resistance,2.079441542
PD0325901,SBC5_LUNG,Sensitivity,0.291397917
PD0325901,SCABER_URINARY_TRACT,Sensitivity,0.611491597
PD0325901,SCC25_UPPER_AERODIGESTIVE_TRACT,Resistance,1.142195437
PD0325901,SCC9_UPPER_AERODIGESTIVE_TRACT,Sensitivity,-0.713586065
PD0325901,SF126_CENTRAL_NERVOUS_SYSTEM,Resistance,1.930885302
PD0325901,SF295_CENTRAL_NERVOUS_SYSTEM,Resistance,2.079441542
PD0325901,SH10TC_STOMACH,Resistance,2.079441542
PD0325901,SHP77_LUNG,Resistance,2.079441542
PD0325901,SIGM5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,-5.974562593
PD0325901,SIMA_AUTONOMIC_GANGLIA,Sensitivity,0.291182777
PD0325901,SJRH30_SOFT_TISSUE,Resistance,2.079441542
PD0325901,SJSA1_BONE,Resistance,2.079441542
PD0325901,SKBR3_BREAST,Resistance,2.079441542
PD0325901,SKCO1_LARGE_INTESTINE,Sensitivity,-2.0595403
PD0325901,SKES1_BONE,Resistance,2.079441542
PD0325901,SKHEP1_LIVER,Resistance,2.079441542
PD0325901,SKLMS1_SOFT_TISSUE,Resistance,0.843024559
PD0325901,SKLU1_LUNG,Resistance,2.079441542
PD0325901,SKMEL2_SKIN,Sensitivity,-1.45321029
PD0325901,SKMEL24_SKIN,Sensitivity,-2.522575533
PD0325901,SKMEL30_SKIN,Sensitivity,-4.41533286
PD0325901,SKMEL31_SKIN,Resistance,2.079441542
PD0325901,SKMEL5_SKIN,Sensitivity,-4.309582223
PD0325901,SKMES1_LUNG,Sensitivity,-0.145384004
PD0325901,SKMM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441542
PD0325901,SKNAS_AUTONOMIC_GANGLIA,Sensitivity,-2.869229746
PD0325901,SKNBE2_AUTONOMIC_GANGLIA,Resistance,0.901706596
PD0325901,SKNDZ_AUTONOMIC_GANGLIA,Resistance,2.079441542
PD0325901,SKNFI_AUTONOMIC_GANGLIA,Resistance,2.079441542
PD0325901,SKNSH_AUTONOMIC_GANGLIA,Resistance,2.079441542
PD0325901,SKOV3_OVARY,Resistance,2.079441542
PD0325901,SNGM_ENDOMETRIUM,Resistance,2.079441542
PD0325901,SNU1_STOMACH,Sensitivity,-2.585942928
PD0325901,SNU16_STOMACH,Resistance,2.079441542
PD0325901,SNU182_LIVER,Resistance,2.079441542
PD0325901,SNU387_LIVER,Resistance,2.079441542
PD0325901,SNU398_LIVER,Sensitivity,0.203989258
PD0325901,SNU423_LIVER,Resistance,2.079441542
PD0325901,SNU449_LIVER,Resistance,2.079441542
PD0325901,SNU475_LIVER,Resistance,2.079441542
PD0325901,SNUC2A_LARGE_INTESTINE,Resistance,2.079441542
PD0325901,SQ1_LUNG,Resistance,1.029501376
PD0325901,SU8686_PANCREAS,Resistance,2.079441542
PD0325901,SUDHL10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441542
PD0325901,SUDHL4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441542
PD0325901,SUDHL6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441542
PD0325901,SUDHL8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441542
PD0325901,SUIT2_PANCREAS,Sensitivity,-1.779110812
PD0325901,SUPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,0.147012419
PD0325901,SUPT1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441542
PD0325901,SW1088_CENTRAL_NERVOUS_SYSTEM,Resistance,2.079441542
PD0325901,SW1271_LUNG,Sensitivity,-0.407579104
PD0325901,SW1353_BONE,Resistance,2.079441542
PD0325901,SW1417_LARGE_INTESTINE,Sensitivity,-3.047610897
PD0325901,SW1573_LUNG,Resistance,2.079441542
PD0325901,SW1990_PANCREAS,Sensitivity,-1.488081571
PD0325901,SW403_LARGE_INTESTINE,Sensitivity,-4.136685272
PD0325901,SW48_LARGE_INTESTINE,Sensitivity,-4.779929727
PD0325901,SW480_LARGE_INTESTINE,Sensitivity,-1.679289853
PD0325901,SW579_THYROID,Resistance,1.756682596
PD0325901,SW620_LARGE_INTESTINE,Sensitivity,-4.613622809
PD0325901,SW780_URINARY_TRACT,Sensitivity,-1.243829112
PD0325901,SW900_LUNG,Resistance,1.475357818
PD0325901,T24_URINARY_TRACT,Resistance,2.079441542
PD0325901,T3M10_LUNG,Sensitivity,-0.375887729
PD0325901,T47D_BREAST,Resistance,2.079441542
PD0325901,T84_LARGE_INTESTINE,Resistance,2.079441542
PD0325901,T98G_CENTRAL_NERVOUS_SYSTEM,Resistance,2.079441542
PD0325901,TC71_BONE,Resistance,2.079441542
PD0325901,TCCSUP_URINARY_TRACT,Resistance,2.079441542
PD0325901,TE1_OESOPHAGUS,Resistance,2.079441542
PD0325901,TE11_OESOPHAGUS,Resistance,1.180922535
PD0325901,TE15_OESOPHAGUS,Sensitivity,-2.047358371
PD0325901,TE5_OESOPHAGUS,Resistance,2.079441542
PD0325901,TE617T_SOFT_TISSUE,Sensitivity,0.004885047
PD0325901,TE9_OESOPHAGUS,Resistance,2.079441542
PD0325901,TEN_ENDOMETRIUM,Resistance,2.079441542
PD0325901,TOLEDO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441542
PD0325901,TOV112D_OVARY,Resistance,2.079441542
PD0325901,TOV21G_OVARY,Resistance,2.079441542
PD0325901,TT2609C02_THYROID,Sensitivity,-3.533074338
PD0325901,TYKNU_OVARY,Resistance,1.311036964
PD0325901,U118MG_CENTRAL_NERVOUS_SYSTEM,Resistance,2.079441542
PD0325901,U2OS_BONE,Resistance,1.691563973
PD0325901,U87MG_CENTRAL_NERVOUS_SYSTEM,Resistance,1.88715026
PD0325901,U937_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,0.789166101
PD0325901,UACC257_SKIN,Sensitivity,-3.914200424
PD0325901,UACC62_SKIN,Sensitivity,-4.555079059
PD0325901,UACC812_BREAST,Sensitivity,-3.307947259
PD0325901,UMUC3_URINARY_TRACT,Resistance,2.079441542
PD0325901,VMRCLCD_LUNG,Resistance,2.079441542
PD0325901,VMRCRCW_KIDNEY,Resistance,2.079441542
PD0325901,VMRCRCZ_KIDNEY,Resistance,2.079441542
PD0325901,WM115_SKIN,Sensitivity,-0.587849704
PD0325901,WM1799_SKIN,Sensitivity,-3.310405074
PD0325901,WM2664_SKIN,Sensitivity,-3.921451161
PD0325901,WM793_SKIN,Sensitivity,-1.506254625
PD0325901,WM88_SKIN,Sensitivity,-5.685553438
PD0325901,WM983B_SKIN,Sensitivity,-5.049206542
PD0325901,YKG1_CENTRAL_NERVOUS_SYSTEM,Resistance,2.079441542
PD0325901,ZR751_BREAST,Resistance,2.079441542
PD0325901,ZR7530_BREAST,Resistance,2.079441542
Palbociclib,22RV1_PROSTATE,Resistance,2.079441542
Palbociclib,5637_URINARY_TRACT,Resistance,2.079441542
Palbociclib,639V_URINARY_TRACT,Resistance,2.079441542
Palbociclib,697_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,-0.165369678
Palbociclib,769P_KIDNEY,Resistance,1.902051201
Palbociclib,786O_KIDNEY,Resistance,2.079441542
Palbociclib,8305C_THYROID,Resistance,1.675096106
Palbociclib,8505C_THYROID,Resistance,2.079441542
Palbociclib,A172_CENTRAL_NERVOUS_SYSTEM,Resistance,2.079441542
Palbociclib,A204_SOFT_TISSUE,Resistance,2.079441542
Palbociclib,A2058_SKIN,Resistance,2.079441542
Palbociclib,A253_SALIVARY_GLAND,Resistance,2.079441542
Palbociclib,A2780_OVARY,Resistance,2.079441542
Palbociclib,A375_SKIN,Resistance,2.079441542
Palbociclib,A549_LUNG,Resistance,2.079441542
Palbociclib,A673_BONE,Resistance,2.079441542
Palbociclib,ALLSIL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441542
Palbociclib,AMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441542
Palbociclib,AN3CA_ENDOMETRIUM,Resistance,1.953728315
Palbociclib,ASPC1_PANCREAS,Resistance,2.079441542
Palbociclib,AU565_BREAST,Resistance,2.023440135
Palbociclib,AZ521_STOMACH,Resistance,2.079441542
Palbociclib,BCPAP_THYROID,Resistance,2.079441542
Palbociclib,BDCM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,0.650556633
Palbociclib,BFTC909_KIDNEY,Resistance,2.079441542
Palbociclib,BL41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441542
Palbociclib,BL70_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,1.510525232
Palbociclib,BT20_BREAST,Resistance,2.079441542
Palbociclib,BT474_BREAST,Resistance,2.079441542
Palbociclib,BT549_BREAST,Resistance,2.079441542
Palbociclib,C2BBE1_LARGE_INTESTINE,Resistance,2.079441542
Palbociclib,C32_SKIN,Resistance,2.079441542
Palbociclib,C3A_LIVER,Resistance,2.079441542
Palbociclib,CAKI2_KIDNEY,Resistance,2.079441542
Palbociclib,CAL27_UPPER_AERODIGESTIVE_TRACT,Resistance,2.079441542
Palbociclib,CAL78_BONE,Resistance,2.079441542
Palbociclib,CAL851_BREAST,Resistance,2.079441542
Palbociclib,CALU1_LUNG,Resistance,2.079441542
Palbociclib,CALU3_LUNG,Resistance,2.079441542
Palbociclib,CAMA1_BREAST,Resistance,2.079441542
Palbociclib,CAPAN2_PANCREAS,Resistance,2.079441542
Palbociclib,CAS1_CENTRAL_NERVOUS_SYSTEM,Resistance,2.079441542
Palbociclib,CHL1_SKIN,Resistance,2.079441542
Palbociclib,CI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,0.559553483
Palbociclib,CMK86_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.00845722
Palbociclib,COLO201_LARGE_INTESTINE,Sensitivity,0.393692029
Palbociclib,COLO205_LARGE_INTESTINE,Resistance,1.972884482
Palbociclib,COLO320_LARGE_INTESTINE,Resistance,1.921683587
Palbociclib,COLO678_LARGE_INTESTINE,Resistance,2.079441542
Palbociclib,COLO679_SKIN,Resistance,2.079441542
Palbociclib,CORL23_LUNG,Resistance,2.079441542
Palbociclib,COV318_OVARY,Resistance,2.079441542
Palbociclib,COV504_OVARY,Resistance,2.079441542
Palbociclib,DAOY_CENTRAL_NERVOUS_SYSTEM,Resistance,2.079441542
Palbociclib,DBTRG05MG_CENTRAL_NERVOUS_SYSTEM,Resistance,2.079441542
Palbociclib,DEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,0.735922108
Palbociclib,DETROIT562_UPPER_AERODIGESTIVE_TRACT,Sensitivity,1.15514548
Palbociclib,DKMG_CENTRAL_NERVOUS_SYSTEM,Resistance,2.079441542
Palbociclib,DMS114_LUNG,Resistance,2.079441542
Palbociclib,DOHH2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,1.398280831
Palbociclib,DU145_PROSTATE,Resistance,2.079441542
Palbociclib,EB1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441542
Palbociclib,EB2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441542
Palbociclib,EBC1_LUNG,Resistance,2.079441542
Palbociclib,EFE184_ENDOMETRIUM,Resistance,2.079441542
Palbociclib,EFM19_BREAST,Resistance,2.079441542
Palbociclib,EFO21_OVARY,Resistance,2.079441542
Palbociclib,EFO27_OVARY,Resistance,2.079441542
Palbociclib,EM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,0.659620053
Palbociclib,EN_ENDOMETRIUM,Resistance,2.079441542
Palbociclib,ES2_OVARY,Resistance,2.079441542
Palbociclib,F36P_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441542
Palbociclib,FADU_UPPER_AERODIGESTIVE_TRACT,Resistance,2.079441542
Palbociclib,FUOV1_OVARY,Resistance,2.079441542
Palbociclib,G361_SKIN,Resistance,2.079441542
Palbociclib,G401_SOFT_TISSUE,Resistance,2.079441542
Palbociclib,GB1_CENTRAL_NERVOUS_SYSTEM,Resistance,2.079441542
Palbociclib,GCIY_STOMACH,Resistance,2.079441542
Palbociclib,GCT_SOFT_TISSUE,Resistance,1.406341553
Palbociclib,GMS10_CENTRAL_NERVOUS_SYSTEM,Resistance,2.079441542
Palbociclib,GRANTA519_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,0.928989096
Palbociclib,H4_CENTRAL_NERVOUS_SYSTEM,Resistance,2.079441542
Palbociclib,HCC1187_BREAST,Resistance,2.079441542
Palbociclib,HCC15_LUNG,Resistance,2.079441542
Palbociclib,HCC1569_BREAST,Resistance,2.079441542
Palbociclib,HCC1806_BREAST,Resistance,2.079441542
Palbociclib,HCC1954_BREAST,Sensitivity,0.919910329
Palbociclib,HCC2935_LUNG,Resistance,2.079441542
Palbociclib,HCC4006_LUNG,Resistance,2.079441542
Palbociclib,HCC56_LARGE_INTESTINE,Resistance,2.079441542
Palbociclib,HCC70_BREAST,Resistance,2.079441542
Palbociclib,HCC78_LUNG,Resistance,2.079441542
Palbociclib,HCT116_LARGE_INTESTINE,Resistance,2.079441542
Palbociclib,HCT15_LARGE_INTESTINE,Resistance,2.079441542
Palbociclib,HDQP1_BREAST,Resistance,1.797288625
Palbociclib,HEC151_ENDOMETRIUM,Resistance,2.079441542
Palbociclib,HEC1A_ENDOMETRIUM,Resistance,2.079441542
Palbociclib,HEC1B_ENDOMETRIUM,Resistance,1.602404108
Palbociclib,HEC251_ENDOMETRIUM,Resistance,2.079441542
Palbociclib,HEC265_ENDOMETRIUM,Resistance,2.079441542
Palbociclib,HEC59_ENDOMETRIUM,Resistance,2.079441542
Palbociclib,HEC6_ENDOMETRIUM,Resistance,2.079441542
Palbociclib,HEL9217_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441542
Palbociclib,HEP3B217_LIVER,Resistance,2.079441542
Palbociclib,HEPG2_LIVER,Resistance,2.079441542
Palbociclib,HEYA8_OVARY,Resistance,2.079441542
Palbociclib,HGC27_STOMACH,Sensitivity,0.555497802
Palbociclib,HH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441542
Palbociclib,HLE_LIVER,Resistance,2.079441542
Palbociclib,HLF_LIVER,Resistance,2.079441542
Palbociclib,HMC18_BREAST,Resistance,2.079441542
Palbociclib,HMCB_SKIN,Resistance,2.079441542
Palbociclib,HOS_BONE,Resistance,2.079441542
Palbociclib,HPAC_PANCREAS,Resistance,2.079441542
Palbociclib,HS229T_LUNG,Resistance,2.079441542
Palbociclib,HS294T_SKIN,Resistance,2.079441542
Palbociclib,HS578T_BREAST,Resistance,2.079441542
Palbociclib,HS683_CENTRAL_NERVOUS_SYSTEM,Resistance,2.079441542
Palbociclib,HS695T_SKIN,Resistance,2.079441542
Palbociclib,HS739T_BREAST,Resistance,2.079441542
Palbociclib,HS746T_STOMACH,Resistance,2.079441542
Palbociclib,HS766T_PANCREAS,Resistance,2.079441542
Palbociclib,HS840T_UPPER_AERODIGESTIVE_TRACT,Resistance,2.079441542
Palbociclib,HS852T_SKIN,Resistance,2.079441542
Palbociclib,HS895T_SKIN,Sensitivity,-0.806523808
Palbociclib,HS936T_SKIN,Resistance,2.079441542
Palbociclib,HS939T_SKIN,Resistance,2.079441542
Palbociclib,HS944T_SKIN,Resistance,2.079441542
Palbociclib,HSC2_UPPER_AERODIGESTIVE_TRACT,Resistance,2.079441542
Palbociclib,HT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441542
Palbociclib,HT1080_SOFT_TISSUE,Resistance,2.079441542
Palbociclib,HT1197_URINARY_TRACT,Resistance,2.079441542
Palbociclib,HT1376_URINARY_TRACT,Resistance,2.079441542
Palbociclib,HT144_SKIN,Resistance,2.079441542
Palbociclib,HT29_LARGE_INTESTINE,Resistance,2.079441542
Palbociclib,HUCCT1_BILIARY_TRACT,Resistance,2.079441542
Palbociclib,HUH1_LIVER,Resistance,2.079441542
Palbociclib,HUPT3_PANCREAS,Resistance,2.079441542
Palbociclib,HUPT4_PANCREAS,Resistance,2.079441542
Palbociclib,HUT78_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441542
Palbociclib,IALM_LUNG,Resistance,2.079441542
Palbociclib,IGR37_SKIN,Resistance,2.079441542
Palbociclib,IGR39_SKIN,Resistance,2.079441542
Palbociclib,IGROV1_OVARY,Resistance,2.079441542
Palbociclib,IM95_STOMACH,Resistance,2.079441542
Palbociclib,IMR32_AUTONOMIC_GANGLIA,Resistance,2.079441542
Palbociclib,IPC298_SKIN,Resistance,2.079441542
Palbociclib,ISTMES1_PLEURA,Resistance,2.079441542
Palbociclib,ISTMES2_PLEURA,Sensitivity,-0.849199943
Palbociclib,J82_URINARY_TRACT,Resistance,2.079441542
Palbociclib,JHH2_LIVER,Resistance,2.079441542
Palbociclib,JHH4_LIVER,Resistance,2.079441542
Palbociclib,JHH6_LIVER,Resistance,2.079441542
Palbociclib,JHOS2_OVARY,Resistance,2.079441542
Palbociclib,JHOS4_OVARY,Resistance,2.079441542
Palbociclib,JM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441542
Palbociclib,JMSU1_URINARY_TRACT,Resistance,2.079441542
Palbociclib,JURKAT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,0.857679637
Palbociclib,JVM3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,-0.83194868
Palbociclib,K029AX_SKIN,Resistance,2.079441542
Palbociclib,KALS1_CENTRAL_NERVOUS_SYSTEM,Resistance,2.079441542
Palbociclib,KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,1.99531267
Palbociclib,KARPAS422_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441542
Palbociclib,KARPAS620_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,0.023396031
Palbociclib,KASUMI2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,1.717340979
Palbociclib,KCL22_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,1.4003197
Palbociclib,KE39_STOMACH,Sensitivity,1.264644301
Palbociclib,KE97_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441542
Palbociclib,KG1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441542
Palbociclib,KHM1B_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441542
Palbociclib,KLE_ENDOMETRIUM,Resistance,2.079441542
Palbociclib,KMBC2_URINARY_TRACT,Resistance,2.079441542
Palbociclib,KMM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.004452922
Palbociclib,KMRC1_KIDNEY,Resistance,2.079441542
Palbociclib,KMRC2_KIDNEY,Resistance,2.079441542
Palbociclib,KMS11_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,0.905900348
Palbociclib,KMS12BM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441542
Palbociclib,KMS26_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,0.514236054
Palbociclib,KMS34_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,0.408577662
Palbociclib,KNS42_CENTRAL_NERVOUS_SYSTEM,Resistance,2.079441542
Palbociclib,KNS60_CENTRAL_NERVOUS_SYSTEM,Resistance,2.079441542
Palbociclib,KNS81_CENTRAL_NERVOUS_SYSTEM,Resistance,2.079441542
Palbociclib,KO52_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,0.50363639
Palbociclib,KP2_PANCREAS,Resistance,2.079441542
Palbociclib,KP3_PANCREAS,Resistance,2.079441542
Palbociclib,KP4_PANCREAS,Resistance,2.079441542
Palbociclib,KPNSI9S_AUTONOMIC_GANGLIA,Sensitivity,0.277418622
Palbociclib,KU812_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,1.833076794
Palbociclib,KURAMOCHI_OVARY,Resistance,2.079441542
Palbociclib,KYSE30_OESOPHAGUS,Resistance,2.079441542
Palbociclib,KYSE410_OESOPHAGUS,Resistance,2.079441542
Palbociclib,KYSE520_OESOPHAGUS,Resistance,2.079441542
Palbociclib,L33_PANCREAS,Resistance,2.079441542
Palbociclib,L363_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,-0.114399252
Palbociclib,L428_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,1.490293689
Palbociclib,LC1SQSF_LUNG,Resistance,2.079441542
Palbociclib,LCLC103H_LUNG,Resistance,2.079441542
Palbociclib,LN18_CENTRAL_NERVOUS_SYSTEM,Resistance,2.079441542
Palbociclib,LN229_CENTRAL_NERVOUS_SYSTEM,Resistance,2.079441542
Palbociclib,LOUNH91_LUNG,Resistance,2.079441542
Palbociclib,LOXIMVI_SKIN,Resistance,2.079441542
Palbociclib,LP1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441542
Palbociclib,LS123_LARGE_INTESTINE,Resistance,2.079441542
Palbociclib,LS513_LARGE_INTESTINE,Resistance,1.510294741
Palbociclib,LU99_LUNG,Sensitivity,0.935748275
Palbociclib,LUDLU1_LUNG,Resistance,2.079441542
Palbociclib,MALME3M_SKIN,Resistance,2.079441542
Palbociclib,MC116_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079126601
Palbociclib,MCAS_OVARY,Resistance,2.079441542
Palbociclib,MCF7_BREAST,Resistance,2.079441542
Palbociclib,MDAMB157_BREAST,Resistance,2.079441542
Palbociclib,MDAMB175VII_BREAST,Resistance,2.079441542
Palbociclib,MDAMB415_BREAST,Resistance,1.827916304
Palbociclib,MDAMB435S_SKIN,Sensitivity,0.395212868
Palbociclib,MDAMB436_BREAST,Resistance,2.079441542
Palbociclib,MDAMB453_BREAST,Resistance,2.079441542
Palbociclib,MDAMB468_BREAST,Resistance,2.079441542
Palbociclib,MEC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.006618947
Palbociclib,MEG01_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441542
Palbociclib,MELHO_SKIN,Resistance,2.079441542
Palbociclib,MESSA_SOFT_TISSUE,Resistance,2.079441542
Palbociclib,MEWO_SKIN,Resistance,2.079441542
Palbociclib,MFE280_ENDOMETRIUM,Resistance,2.079441542
Palbociclib,MG63_BONE,Resistance,2.079441542
Palbociclib,MHHES1_BONE,Sensitivity,0.632567969
Palbociclib,MIAPACA2_PANCREAS,Resistance,2.079441542
Palbociclib,MINO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,0.335209678
Palbociclib,MJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,1.529727402
Palbociclib,MKN45_STOMACH,Resistance,2.079441542
Palbociclib,MKN7_STOMACH,Resistance,2.079441542
Palbociclib,MKN74_STOMACH,Resistance,2.079441542
Palbociclib,MOGGCCM_CENTRAL_NERVOUS_SYSTEM,Resistance,2.079441542
Palbociclib,MOLP8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,-0.176338022
Palbociclib,MOLT16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,-0.595131232
Palbociclib,MONOMAC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441542
Palbociclib,MPP89_PLEURA,Resistance,2.079441542
Palbociclib,MSTO211H_PLEURA,Resistance,1.704959439
Palbociclib,NCIH1048_LUNG,Resistance,2.079441542
Palbociclib,NCIH1092_LUNG,Resistance,2.079441542
Palbociclib,NCIH1184_LUNG,Resistance,2.079441542
Palbociclib,NCIH1339_LUNG,Resistance,2.079441542
Palbociclib,NCIH1341_LUNG,Resistance,2.079441542
Palbociclib,NCIH1355_LUNG,Resistance,2.079441542
Palbociclib,NCIH1373_LUNG,Resistance,2.079441542
Palbociclib,NCIH1563_LUNG,Resistance,2.079441542
Palbociclib,NCIH1568_LUNG,Resistance,2.079441542
Palbociclib,NCIH1573_LUNG,Resistance,2.079441542
Palbociclib,NCIH1581_LUNG,Resistance,2.079441542
Palbociclib,NCIH1648_LUNG,Resistance,2.079441542
Palbociclib,NCIH1650_LUNG,Resistance,2.079441542
Palbociclib,NCIH1651_LUNG,Resistance,2.079441542
Palbociclib,NCIH1666_LUNG,Resistance,2.079441542
Palbociclib,NCIH1693_LUNG,Resistance,2.079441542
Palbociclib,NCIH1694_LUNG,Resistance,2.079441542
Palbociclib,NCIH1792_LUNG,Resistance,2.079441542
Palbociclib,NCIH1793_LUNG,Sensitivity,0.712172757
Palbociclib,NCIH1869_LUNG,Resistance,2.079441542
Palbociclib,NCIH1915_LUNG,Resistance,2.079441542
Palbociclib,NCIH1944_LUNG,Resistance,1.501446354
Palbociclib,NCIH1975_LUNG,Resistance,2.079441542
Palbociclib,NCIH2009_LUNG,Resistance,2.079441542
Palbociclib,NCIH2023_LUNG,Resistance,2.079441542
Palbociclib,NCIH2030_LUNG,Resistance,2.079441542
Palbociclib,NCIH2052_PLEURA,Resistance,2.079441542
Palbociclib,NCIH2085_LUNG,Resistance,2.079441542
Palbociclib,NCIH2087_LUNG,Resistance,2.079441542
Palbociclib,NCIH211_LUNG,Resistance,2.079441542
Palbociclib,NCIH2122_LUNG,Resistance,2.079441542
Palbociclib,NCIH2170_LUNG,Resistance,2.079441542
Palbociclib,NCIH2172_LUNG,Resistance,2.079441542
Palbociclib,NCIH2228_LUNG,Resistance,2.079441542
Palbociclib,NCIH226_LUNG,Resistance,2.079441542
Palbociclib,NCIH2286_LUNG,Sensitivity,0.355970374
Palbociclib,NCIH23_LUNG,Resistance,2.079441542
Palbociclib,NCIH2444_LUNG,Resistance,1.904217233
Palbociclib,NCIH2452_PLEURA,Resistance,2.079441542
Palbociclib,NCIH28_PLEURA,Resistance,1.800095031
Palbociclib,NCIH322_LUNG,Resistance,2.079441542
Palbociclib,NCIH3255_LUNG,Resistance,2.079441542
Palbociclib,NCIH358_LUNG,Resistance,2.079441542
Palbociclib,NCIH441_LUNG,Resistance,2.079441542
Palbociclib,NCIH520_LUNG,Resistance,2.079441542
Palbociclib,NCIH522_LUNG,Resistance,2.079441542
Palbociclib,NCIH647_LUNG,Resistance,2.079441542
Palbociclib,NCIH650_LUNG,Resistance,2.079441542
Palbociclib,NCIH661_LUNG,Resistance,2.079441542
Palbociclib,NCIH727_LUNG,Resistance,2.079441542
Palbociclib,NCIH747_LARGE_INTESTINE,Resistance,2.079441542
Palbociclib,NCIH810_LUNG,Resistance,2.079441542
Palbociclib,NCIN87_STOMACH,Resistance,2.079441542
Palbociclib,NCO2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,2.079441542
Palbociclib,NIHOVCAR3_OVARY,Resistance,2.079441542
Palbociclib,NUGC3_STOMACH,Resistance,2.079441542
Palbociclib,NUGC4_STOMACH,Sensitivity,0.473926716
Palbociclib,OC314_OVARY,Resistance,2.079441542
Palbociclib,OC315_OVARY,Resistance,2.079441542
Palbociclib,OC316_OVARY,Resistance,2.079441542
